Trap Name,QR Code,Trap ID,Date,Lat,Long,Crop,Common Name,Scientific Name,Daily Average Count,Mid Thresh,High Thresh,Incremental Count,Cumulative Count,Actual Count,7 Day Cumulative
PSU_CENTRE_OFMCD_APPLES_1,TP862382065548611,6099,5/31/2024,40.7597,-77.8814,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,131,,
PSU_CENTRE_OFMCD_APPLES_1,TP862382065548611,6099,6/1/2024,40.7597,-77.8814,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,131,,
PSU_CENTRE_OFMCD_APPLES_1,TP862382065548611,6099,6/2/2024,40.7597,-77.8814,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,131,,
PSU_CENTRE_OFMCD_APPLES_1,TP862382065548611,6099,6/3/2024,40.7597,-77.8814,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,131,28,
PSU_CENTRE_OFMCD_APPLES_1,TP862382065548611,6099,6/11/2024,40.7597,-77.8814,Apples,Oriental Fruit Moth,Grapholita molesta,1.6,0.57,1.14,,131,,
PSU_CENTRE_OFMCD_APPLES_1,TP862382065548611,6099,6/12/2024,40.7597,-77.8814,Apples,Oriental Fruit Moth,Grapholita molesta,1.6,0.57,1.14,,131,,
PSU_CENTRE_OFMCD_APPLES_1,TP862382065548611,6099,6/13/2024,40.7597,-77.8814,Apples,Oriental Fruit Moth,Grapholita molesta,1.6,0.57,1.14,16,147,44,
PSU_CENTRE_OFMCD_APPLES_1,TP862382065579061,7831,6/14/2024,40.7598,-77.8814,Apples,Oriental Fruit Moth,Grapholita molesta,4,0.57,1.14,4,4,4,
PSU_CENTRE_OFMCD_APPLES_2,TP862382065549346,4913,3/29/2024,40.7606,-77.8823,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,
PSU_CENTRE_OFMCD_APPLES_3,TP862382065567793,4915,4/8/2024,40.7624,-77.8829,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,
PSU_ERIE_OFMCD_APPLES_1,TP862382065574492,4656,3/9/2024,42.1625,-79.8919,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,
PSU_ERIE_OFMCD_APPLES_1,TP862382065574492,4656,4/17/2024,42.1625,-79.8919,Apples,Oriental Fruit Moth,Grapholita molesta,1.1176,0.57,1.14,,1,,
PSU_ERIE_OFMCD_APPLES_1,TP862382065574492,4656,4/18/2024,42.1625,-79.8919,Apples,Oriental Fruit Moth,Grapholita molesta,1.1176,0.57,1.14,,1,,
PSU_ERIE_OFMCD_APPLES_1,TP862382065574492,4656,4/19/2024,42.1625,-79.8919,Apples,Oriental Fruit Moth,Grapholita molesta,1.1176,0.57,1.14,,1,,
PSU_ERIE_OFMCD_APPLES_1,TP862382065574492,4656,4/20/2024,42.1625,-79.8919,Apples,Oriental Fruit Moth,Grapholita molesta,1.1176,0.57,1.14,,1,,
PSU_ERIE_OFMCD_APPLES_1,TP862382065574492,4656,4/21/2024,42.1625,-79.8919,Apples,Oriental Fruit Moth,Grapholita molesta,1.1176,0.57,1.14,,1,,
PSU_ERIE_OFMCD_APPLES_1,TP862382065574492,4656,4/22/2024,42.1625,-79.8919,Apples,Oriental Fruit Moth,Grapholita molesta,1.1176,0.57,1.14,,1,,
PSU_ERIE_OFMCD_APPLES_1,TP862382065574492,4656,4/23/2024,42.1625,-79.8919,Apples,Oriental Fruit Moth,Grapholita molesta,1.1176,0.57,1.14,,1,,
PSU_ERIE_OFMCD_APPLES_1,TP862382065574492,4656,4/24/2024,42.1625,-79.8919,Apples,Oriental Fruit Moth,Grapholita molesta,1.1176,0.57,1.14,,1,,
PSU_ERIE_OFMCD_APPLES_1,TP862382065574492,4656,4/25/2024,42.1625,-79.8919,Apples,Oriental Fruit Moth,Grapholita molesta,1.1176,0.57,1.14,,1,,
PSU_ERIE_OFMCD_APPLES_1,TP862382065574492,4656,4/26/2024,42.1625,-79.8919,Apples,Oriental Fruit Moth,Grapholita molesta,1.1176,0.57,1.14,,1,,
PSU_ERIE_OFMCD_APPLES_1,TP862382065574492,4656,4/27/2024,42.1625,-79.8919,Apples,Oriental Fruit Moth,Grapholita molesta,1.1176,0.57,1.14,,1,,
PSU_ERIE_OFMCD_APPLES_1,TP862382065574492,4656,4/28/2024,42.1625,-79.8919,Apples,Oriental Fruit Moth,Grapholita molesta,1.1176,0.57,1.14,,1,,
PSU_ERIE_OFMCD_APPLES_1,TP862382065574492,4656,4/29/2024,42.1625,-79.8919,Apples,Oriental Fruit Moth,Grapholita molesta,1.1176,0.57,1.14,,1,,
PSU_ERIE_OFMCD_APPLES_1,TP862382065574492,4656,4/30/2024,42.1625,-79.8919,Apples,Oriental Fruit Moth,Grapholita molesta,1.1176,0.57,1.14,,1,,
PSU_ERIE_OFMCD_APPLES_1,TP862382065574492,4656,5/1/2024,42.1625,-79.8919,Apples,Oriental Fruit Moth,Grapholita molesta,1.1176,0.57,1.14,,1,,
PSU_ERIE_OFMCD_APPLES_1,TP862382065574492,4656,5/2/2024,42.1625,-79.8919,Apples,Oriental Fruit Moth,Grapholita molesta,1.1176,0.57,1.14,,1,,
PSU_ERIE_OFMCD_APPLES_1,TP862382065574492,4656,5/3/2024,42.1625,-79.8919,Apples,Oriental Fruit Moth,Grapholita molesta,1.1176,0.57,1.14,,1,,
PSU_ERIE_OFMCD_APPLES_1,TP862382065574492,4656,5/4/2024,42.1625,-79.8919,Apples,Oriental Fruit Moth,Grapholita molesta,1.1176,0.57,1.14,,1,,
PSU_ERIE_OFMCD_APPLES_1,TP862382065574492,4656,5/5/2024,42.1625,-79.8919,Apples,Oriental Fruit Moth,Grapholita molesta,1.1176,0.57,1.14,,1,,
PSU_ERIE_OFMCD_APPLES_1,TP862382065574492,4656,5/6/2024,42.1625,-79.8919,Apples,Oriental Fruit Moth,Grapholita molesta,1.1176,0.57,1.14,,1,,
PSU_ERIE_OFMCD_APPLES_1,TP862382065574492,4656,5/7/2024,42.1625,-79.8919,Apples,Oriental Fruit Moth,Grapholita molesta,1.1176,0.57,1.14,,1,,
PSU_ERIE_OFMCD_APPLES_1,TP862382065574492,4656,5/8/2024,42.1625,-79.8919,Apples,Oriental Fruit Moth,Grapholita molesta,1.1176,0.57,1.14,,1,,
PSU_ERIE_OFMCD_APPLES_1,TP862382065574492,4656,5/9/2024,42.1625,-79.8919,Apples,Oriental Fruit Moth,Grapholita molesta,1.1176,0.57,1.14,,1,,
PSU_ERIE_OFMCD_APPLES_1,TP862382065574492,4656,5/10/2024,42.1625,-79.8919,Apples,Oriental Fruit Moth,Grapholita molesta,1.1176,0.57,1.14,,1,,
PSU_ERIE_OFMCD_APPLES_1,TP862382065574492,4656,5/11/2024,42.1625,-79.8919,Apples,Oriental Fruit Moth,Grapholita molesta,1.1176,0.57,1.14,,1,,
PSU_ERIE_OFMCD_APPLES_1,TP862382065574492,4656,5/12/2024,42.1625,-79.8919,Apples,Oriental Fruit Moth,Grapholita molesta,1.1176,0.57,1.14,,1,,
PSU_ERIE_OFMCD_APPLES_1,TP862382065574492,4656,5/13/2024,42.1625,-79.8919,Apples,Oriental Fruit Moth,Grapholita molesta,1.1176,0.57,1.14,,1,,
PSU_ERIE_OFMCD_APPLES_1,TP862382065574492,4656,5/14/2024,42.1625,-79.8919,Apples,Oriental Fruit Moth,Grapholita molesta,1.1176,0.57,1.14,,1,,
PSU_ERIE_OFMCD_APPLES_1,TP862382065574492,4656,5/15/2024,42.1625,-79.8919,Apples,Oriental Fruit Moth,Grapholita molesta,1.1176,0.57,1.14,,1,,
PSU_ERIE_OFMCD_APPLES_1,TP862382065574492,4656,5/16/2024,42.1625,-79.8919,Apples,Oriental Fruit Moth,Grapholita molesta,1.1176,0.57,1.14,,1,,
PSU_ERIE_OFMCD_APPLES_1,TP862382065574492,4656,5/17/2024,42.1625,-79.8919,Apples,Oriental Fruit Moth,Grapholita molesta,1.1176,0.57,1.14,,1,,
PSU_ERIE_OFMCD_APPLES_1,TP862382065574492,4656,5/18/2024,42.1625,-79.8919,Apples,Oriental Fruit Moth,Grapholita molesta,1.1176,0.57,1.14,,1,,
PSU_ERIE_OFMCD_APPLES_1,TP862382065574492,4656,5/19/2024,42.1625,-79.8919,Apples,Oriental Fruit Moth,Grapholita molesta,1.1176,0.57,1.14,,1,,
PSU_ERIE_OFMCD_APPLES_1,TP862382065574492,4656,5/20/2024,42.1625,-79.8919,Apples,Oriental Fruit Moth,Grapholita molesta,1.1176,0.57,1.14,,1,,
PSU_ERIE_OFMCD_APPLES_1,TP862382065574492,4656,5/21/2024,42.1625,-79.8919,Apples,Oriental Fruit Moth,Grapholita molesta,1.1176,0.57,1.14,,1,,
PSU_ERIE_OFMCD_APPLES_1,TP862382065574492,4656,5/22/2024,42.1625,-79.8919,Apples,Oriental Fruit Moth,Grapholita molesta,1.1176,0.57,1.14,,1,,
PSU_ERIE_OFMCD_APPLES_1,TP862382065574492,4656,5/23/2024,42.1625,-79.8919,Apples,Oriental Fruit Moth,Grapholita molesta,1.1176,0.57,1.14,,1,,
PSU_ERIE_OFMCD_APPLES_1,TP862382065574492,4656,5/24/2024,42.1625,-79.8919,Apples,Oriental Fruit Moth,Grapholita molesta,1.1176,0.57,1.14,,1,,
PSU_ERIE_OFMCD_APPLES_1,TP862382065574492,4656,5/25/2024,42.1625,-79.8919,Apples,Oriental Fruit Moth,Grapholita molesta,1.1176,0.57,1.14,,1,,
PSU_ERIE_OFMCD_APPLES_1,TP862382065574492,4656,5/26/2024,42.1625,-79.8919,Apples,Oriental Fruit Moth,Grapholita molesta,1.1176,0.57,1.14,,1,,
PSU_ERIE_OFMCD_APPLES_1,TP862382065574492,4656,5/27/2024,42.1625,-79.8919,Apples,Oriental Fruit Moth,Grapholita molesta,1.1176,0.57,1.14,,1,,
PSU_ERIE_OFMCD_APPLES_1,TP862382065574492,4656,5/28/2024,42.1625,-79.8919,Apples,Oriental Fruit Moth,Grapholita molesta,1.1176,0.57,1.14,,1,,
PSU_ERIE_OFMCD_APPLES_1,TP862382065574492,4656,5/29/2024,42.1625,-79.8919,Apples,Oriental Fruit Moth,Grapholita molesta,1.1176,0.57,1.14,,1,,
PSU_ERIE_OFMCD_APPLES_1,TP862382065574492,4656,5/30/2024,42.1625,-79.8919,Apples,Oriental Fruit Moth,Grapholita molesta,1.1176,0.57,1.14,57,58,57,
2PSU_ERIE_OFMCD_APPLES_1,TP862382065577685,7840,6/14/2024,42.1628,-79.8913,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,
PSU_ERIE_OFMCD_APPLES_2,TP862382065541277,4658,3/9/2024,42.1646,-79.8928,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,
PSU_ERIE_OFMCD_APPLES_3,TP862382065577180,4660,3/9/2024,42.1672,-79.8937,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,
Lewis Bros OFM,TP864499062060412,5656,6/3/2024,39.4279,-78.0478,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,115,1,0
Kilmer Spray Shed OFM,TP864499062054936,5654,4/20/2024,39.428,-78.0478,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,2,1,0
Shaw back field OFM,TP862382065570961,6270,4/28/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,0
Shaw back field OFM,TP862382065570961,6270,4/29/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,0
Shaw back field OFM,TP862382065570961,6270,4/30/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,0
Shaw back field OFM,TP862382065570961,6270,5/1/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,0
Shaw back field OFM,TP862382065570961,6270,5/2/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,0
Shaw back field OFM,TP862382065570961,6270,5/3/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,0
Shaw back field OFM,TP862382065570961,6270,5/4/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,0
Shaw back field OFM,TP862382065570961,6270,5/5/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,0,,0
Shaw back field OFM,TP862382065570961,6270,5/6/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,0,,0
Shaw back field OFM,TP862382065570961,6270,5/7/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,0,,0
Shaw back field OFM,TP862382065570961,6270,5/8/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,0
Shaw back field OFM,TP862382065570961,6270,5/9/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,0
Shaw back field OFM,TP862382065570961,6270,5/10/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,0,,0
Shaw back field OFM,TP862382065570961,6270,5/11/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,0,,0
Shaw back field OFM,TP862382065570961,6270,5/12/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,0,,0
Shaw back field OFM,TP862382065570961,6270,5/13/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,0
Shaw back field OFM,TP862382065570961,6270,5/14/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,0,,0
Shaw back field OFM,TP862382065570961,6270,5/15/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,0
Shaw back field OFM,TP862382065570961,6270,5/16/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,0
Shaw back field OFM,TP862382065570961,6270,5/17/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,0
Shaw back field OFM,TP862382065570961,6270,5/18/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,0,,0
Shaw back field OFM,TP862382065570961,6270,5/19/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,0,,0
Shaw back field OFM,TP862382065570961,6270,5/20/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,0
Shaw back field OFM,TP862382065570961,6270,5/21/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,0
Shaw back field OFM,TP862382065570961,6270,5/22/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,0
Shaw back field OFM,TP862382065570961,6270,5/23/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,0
Shaw back field OFM,TP862382065570961,6270,5/24/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,0
Shaw back field OFM,TP862382065570961,6270,5/25/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,0
Shaw back field OFM,TP862382065570961,6270,5/26/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,0
Shaw back field OFM,TP862382065570961,6270,5/27/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,0,,0
Shaw back field OFM,TP862382065570961,6270,5/28/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,0
Shaw back field OFM,TP862382065570961,6270,5/29/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,0
Shaw back field OFM,TP862382065570961,6270,5/30/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,0
Shaw back field OFM,TP862382065570961,6270,5/31/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,0
Shaw back field OFM,TP862382065570961,6270,6/1/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,0
Shaw back field OFM,TP862382065570961,6270,6/2/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,1,1,0
Shaw back field OFM,TP862382065570961,6270,6/10/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,0
Shaw back field OFM,TP862382065570961,6270,6/11/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,0
Shaw back field OFM,TP862382065570961,6270,6/12/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,0
Shaw back field OFM,TP862382065570961,6270,6/13/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,0
Shaw back field OFM,TP862382065570961,6270,6/14/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,0
Shaw back field OFM,TP862382065570961,6270,6/15/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,0
Shaw back field OFM,TP862382065570961,6270,6/16/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,0
Shaw back field OFM,TP862382065570961,6270,6/17/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,0
Shaw back field OFM,TP862382065570961,6270,6/18/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,0
Shaw back field OFM,TP862382065570961,6270,6/19/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,0
Shaw back field OFM,TP862382065570961,6270,6/20/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,0
Shaw back field OFM,TP862382065570961,6270,6/21/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,0
Shaw back field OFM,TP862382065570961,6270,6/22/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,0
Shaw back field OFM,TP862382065570961,6270,6/23/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,0
Shaw back field OFM,TP862382065570961,6270,6/24/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,0
Shaw back field OFM,TP862382065570961,6270,6/25/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,0
Shaw back field OFM,TP862382065570961,6270,6/26/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,0
Shaw back field OFM,TP862382065570961,6270,6/27/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,0
Shaw back field OFM,TP862382065570961,6270,6/28/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,0
Shaw back field OFM,TP862382065570961,6270,6/29/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,0
Shaw back field OFM,TP862382065570961,6270,6/30/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,0
Shaw back field OFM,TP862382065570961,6270,7/1/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,0
Shaw back field OFM,TP862382065570961,6270,7/2/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,0
Shaw back field OFM,TP862382065570961,6270,7/3/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,0
Shaw back field OFM,TP862382065570961,6270,7/4/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,0
Shaw back field OFM,TP862382065570961,6270,7/5/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,0
Shaw back field OFM,TP862382065570961,6270,7/6/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,0
Shaw back field OFM,TP862382065570961,6270,7/7/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,0
Shaw back field OFM,TP862382065570961,6270,7/8/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,0
Shaw back field OFM,TP862382065570961,6270,7/9/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,0
Shaw back field OFM,TP862382065570961,6270,7/10/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,0
Shaw back field OFM,TP862382065570961,6270,7/11/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,0
Shaw back field OFM,TP862382065570961,6270,7/12/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,0
Shaw back field OFM,TP862382065570961,6270,7/13/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,1,0,0
Shaw back field OFM,TP862382065570961,6270,7/14/2024,39.7135,-76.5544,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,2,1,0
Shaw reds ofm,TP862382065578394,6265,5/5/2024,39.7194,-76.5554,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,2,,0
Shaw reds ofm,TP862382065578394,6265,5/6/2024,39.7194,-76.5554,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,2,,0
Shaw reds ofm,TP862382065578394,6265,5/7/2024,39.7194,-76.5554,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,2,,0
Shaw reds ofm,TP862382065578394,6265,5/8/2024,39.7194,-76.5554,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,2,,0
Shaw reds ofm,TP862382065578394,6265,5/9/2024,39.7194,-76.5554,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,2,1,0
Shaw reds ofm,TP862382065578394,6265,5/10/2024,39.7194,-76.5554,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,2,,0
Shaw reds ofm,TP862382065578394,6265,5/11/2024,39.7194,-76.5554,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,2,,0
Shaw reds ofm,TP862382065578394,6265,5/12/2024,39.7194,-76.5554,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,2,,0
Shaw reds ofm,TP862382065578394,6265,5/13/2024,39.7194,-76.5554,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,2,1,0
Shaw reds ofm,TP862382065578394,6265,5/14/2024,39.7194,-76.5554,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,2,,0
Shaw reds ofm,TP862382065578394,6265,5/15/2024,39.7194,-76.5554,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,2,,0
Shaw reds ofm,TP862382065578394,6265,5/16/2024,39.7194,-76.5554,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,2,1,0
Shaw reds ofm,TP862382065578394,6265,5/17/2024,39.7194,-76.5554,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,2,0,0
Shaw reds ofm,TP862382065578394,6265,5/18/2024,39.7194,-76.5554,Apples,Oriental Fruit Moth,Grapholita molesta,0.25,0.57,1.14,,2,,0
Shaw reds ofm,TP862382065578394,6265,5/19/2024,39.7194,-76.5554,Apples,Oriental Fruit Moth,Grapholita molesta,0.25,0.57,1.14,,2,,0
Shaw reds ofm,TP862382065578394,6265,5/20/2024,39.7194,-76.5554,Apples,Oriental Fruit Moth,Grapholita molesta,0.25,0.57,1.14,,2,,0
Shaw reds ofm,TP862382065578394,6265,5/21/2024,39.7194,-76.5554,Apples,Oriental Fruit Moth,Grapholita molesta,0.25,0.57,1.14,1,3,1,0
Shaw reds ofm,TP862382065578394,6265,7/4/2024,39.7194,-76.5554,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,14,0,0
Shaw reds ofm,TP862382065578394,6265,7/5/2024,39.7194,-76.5554,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,15,1,0
Harlan Hess Packing House OFM,TP862382065579723,5369,4/11/2024,39.807,-77.6157,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,,0,,0
Harlan Hess Packing House OFM,TP862382065579723,5369,4/12/2024,39.807,-77.6157,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,2,2,2,0
GFS_RL_Woerner_Lower_CM2,TP864499062060677,6296,4/28/2024,39.831,-77.3716,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,0
GFS_RL_Woerner_Lower_CM2,TP864499062060677,6296,4/29/2024,39.831,-77.3716,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,0
GFS_RL_Woerner_Lower_CM2,TP864499062060677,6296,4/30/2024,39.831,-77.3716,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,0
GFS_RL_Woerner_Lower_CM2,TP864499062060677,6296,5/1/2024,39.831,-77.3716,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,0
GFS_RL_Woerner_Lower_CM2,TP864499062060677,6296,5/2/2024,39.831,-77.3716,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,0
GFS_RL_Woerner_Lower_CM2,TP864499062060677,6296,5/3/2024,39.831,-77.3716,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,0
GFS_RL_Woerner_Lower_CM2,TP864499062060677,6296,5/4/2024,39.831,-77.3716,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,0
GFS_RL_Woerner_Lower_CM2,TP864499062060677,6296,5/5/2024,39.831,-77.3716,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,0,0,0
