Trap Name,QR Code,Trap ID,Date,adm2,Lat,Long,Crop,Scientific Name,Daily Average Count,Mid Thresh,High Thresh,Incremental Count,Cumulative Count,Actual Count,7 Day Cumulative
Andrews CM,TP862382065584574,5382,5/29/2024,Franklin,39.9228,-77.827,Apples,Cydia pomonella,7,0.14,0.43,7,101,42,35
GFS_RL_Forresters_Upper_CM,TP864499062058127,5987,7/1/2024,Franklin,39.9465,-77.5561,Apples,Cydia pomonella,3,0.14,0.43,3,117,23,35
GFS_RL_Forrester_Big Yorks_CM,TP864499062063408,5980,5/3/2024,Franklin,39.9642,-77.5475,Apples,Cydia pomonella,7,0.14,0.43,7,44,44,35
Mt Ridge Home Gala CM,TP862382065546698,4849,6/7/2024,Adams,39.9649,-77.3134,Apples,Cydia pomonella,0,0.14,0.43,0,85,49,35
Mt Ridge Rex Idared CM 2,TP862382065542192,6146,5/28/2024,Adams,39.9818,-77.3167,Apples,Cydia pomonella,35,0.14,0.43,35,138,64,35
Mt Ridge Rex Shaffer Side CM,TP862382065585837,4843,6/4/2024,Adams,39.9847,-77.3138,Apples,Cydia pomonella,6,0.14,0.43,6,177,58,35
Mt Ridge Rex Shaffer Side CM,TP862382065585837,4843,6/30/2024,Adams,39.9847,-77.3138,Apples,Cydia pomonella,9,0.14,0.43,9,264,9,35
Garretson Mt Tabor Rome CM,TP862382065557760,4751,6/5/2024,Adams,40,-77.2583,Apples,Cydia pomonella,0,0.14,0.43,0,89,52,35
Garretson Mt Tabor Rome CM,TP862382065557760,4751,6/6/2024,Adams,40,-77.2583,Apples,Cydia pomonella,8,0.14,0.43,8,97,60,35
Peters Kennedy CM,TP862382065547902,4931,6/10/2024,Adams,40.0514,-77.1574,Apples,Cydia pomonella,0,0.14,0.43,0,58,30,35
Peters Kennedy CM,TP862382065547902,4931,6/11/2024,Adams,40.0514,-77.1574,Apples,Cydia pomonella,0,0.14,0.43,,58,,35
Peters Kennedy CM,TP862382065547902,4931,6/14/2024,Adams,40.0514,-77.1574,Apples,Cydia pomonella,0,0.14,0.43,,61,,35
PSU_DAUPHIN_CMDAC_APPLES_1,TP862382065585415,6005,5/16/2024,Dauphin,40.2536,-76.7684,Apples,Cydia pomonella,6,0.14,0.43,6,50,31,35
Barr Dads Block CM,TP864499062042345,5327,6/4/2024,Washington,39.6797,-77.5884,Apples,Cydia pomonella,2,0.14,0.43,2,83,14,34
Traceys CM,TP864499062048060,5668,6/5/2024,Franklin,39.7642,-77.6668,Apples,Cydia pomonella,0,0.14,0.43,0,85,29,34
Windside Labor Camp CM,TP862382065546045,4762,5/10/2024,Adams,39.9141,-77.3051,Apples,Cydia pomonella,1.25,0.14,0.43,,44,,34
GFS_RL_Forrester_Big Yorks_CM,TP864499062063408,5980,5/28/2024,Franklin,39.9642,-77.5475,Apples,Cydia pomonella,8,0.14,0.43,8,148,42,34
Mt Ridge Home Gala CM,TP862382065546698,4849,6/1/2024,Adams,39.9649,-77.3134,Apples,Cydia pomonella,8,0.14,0.43,8,59,37,34
Mt Ridge Home Gala CM,TP862382065546698,4849,6/8/2024,Adams,39.9649,-77.3134,Apples,Cydia pomonella,2,0.14,0.43,2,87,51,34
Mt Ridge SAS CM,TP862382065553611,4837,6/19/2024,Adams,39.9659,-77.3583,Apples,Cydia pomonella,0,0.14,0.43,0,292,14,34
Mt Ridge SAS Pink Lady CM,TP862382065552654,4839,5/8/2024,Adams,39.9684,-77.3576,Apples,Cydia pomonella,5,0.14,0.43,,44,,34
GFS_RL_Forresters_Left_CM,TP864499062055263,5993,5/11/2024,Franklin,39.9686,-77.5423,Apples,Cydia pomonella,5,0.14,0.43,5,72,66,34
Steve Showers CM,TP862382065558909,4756,6/22/2024,Adams,40.0079,-77.2237,Apples,Cydia pomonella,0,0.14,0.43,0,85,19,34
PSU_DAUPHIN_CMDAC_APPLES_3,TP862382065579277,6007,5/23/2024,Dauphin,40.2501,-76.7659,Apples,Cydia pomonella,0,0.14,0.43,0,96,57,34
Kilmer Spray Shed CM,TP864499062059653,5653,5/25/2024,Berkeley,39.4281,-78.0479,Apples,Cydia pomonella,0,0.14,0.43,,51,,33
Kilmer Spray Shed CM,TP864499062059653,5653,5/26/2024,Berkeley,39.4281,-78.0479,Apples,Cydia pomonella,0,0.14,0.43,0,51,20,33
Kilmer Spray Shed CM,TP864499062059653,5653,5/27/2024,Berkeley,39.4281,-78.0479,Apples,Cydia pomonella,5,0.14,0.43,5,56,25,33
Kitchens Market Block CM,TP864499062060099,5650,5/28/2024,Washington,39.584,-77.9172,Apples,Cydia pomonella,0,0.14,0.43,0,85,6,33
Kitchens Market Block CM,TP864499062060099,5650,5/29/2024,Washington,39.584,-77.9172,Apples,Cydia pomonella,11,0.14,0.43,11,96,11,33
Traceys CM,TP864499062048060,5668,6/4/2024,Franklin,39.7642,-77.6668,Apples,Cydia pomonella,1,0.14,0.43,1,85,29,33
Harlan Hess Eds Block CM,TP862382065572991,5348,6/1/2024,Franklin,39.8149,-77.5957,Apples,Cydia pomonella,2,0.14,0.43,2,95,21,33
Harlan Hess Eds Block CM,TP862382065572991,5348,6/7/2024,Franklin,39.8149,-77.5957,Apples,Cydia pomonella,4,0.14,0.43,4,121,44,33
Mt Ridge 8G CM,TP862382065541202,4855,5/31/2024,Adams,39.9487,-77.2902,Apples,Cydia pomonella,7,0.14,0.43,7,62,40,33
Mt Ridge 8G CM,TP862382065541202,4855,6/3/2024,Adams,39.9487,-77.2902,Apples,Cydia pomonella,7,0.14,0.43,7,73,51,33
Mt Ridge Home Gala CM,TP862382065546698,4849,5/31/2024,Adams,39.9649,-77.3134,Apples,Cydia pomonella,1,0.14,0.43,1,51,29,33
Mt Ridge Home Gala CM,TP862382065546698,4849,6/28/2024,Adams,39.9649,-77.3134,Apples,Cydia pomonella,0,0.14,0.43,0,164,0,33
Mt Ridge SAS Pink Lady CM,TP862382065552654,4839,5/11/2024,Adams,39.9684,-77.3576,Apples,Cydia pomonella,0.75,0.14,0.43,,69,,33
GFS_RL_Forresters_Left_CM,TP864499062055263,5993,5/4/2024,Franklin,39.9686,-77.5423,Apples,Cydia pomonella,8,0.14,0.43,8,41,41,33
GFS_RL_Forresters_Left_CM,TP864499062055263,5993,5/31/2024,Franklin,39.9686,-77.5423,Apples,Cydia pomonella,7,0.14,0.43,7,148,62,33
Mt Ridge Rex Idared CM 2,TP862382065542192,6146,5/8/2024,Adams,39.9818,-77.3167,Apples,Cydia pomonella,0,0.14,0.43,0,40,21,33
Mt Ridge Rex Shaffer Side CM,TP862382065585837,4843,7/3/2024,Adams,39.9847,-77.3138,Apples,Cydia pomonella,0,0.14,0.43,0,266,9,33
Mt Ridge Rex Shaffer Side CM,TP862382065585837,4843,7/4/2024,Adams,39.9847,-77.3138,Apples,Cydia pomonella,0,0.14,0.43,0,266,8,33
Lerew Upper Farm Pink Lady - CM,TP862382065587213,6811,6/7/2024,Adams,40.0399,-77.133,Apples,Cydia pomonella,0,0.14,0.43,0,54,28,33
Kitchens Market Block CM,TP864499062060099,5650,5/26/2024,Washington,39.584,-77.9172,Apples,Cydia pomonella,7,0.14,0.43,7,84,32,32
Kitchens Market Block CM,TP864499062060099,5650,5/27/2024,Washington,39.584,-77.9172,Apples,Cydia pomonella,1,0.14,0.43,1,85,33,32
Traceys CM,TP864499062048060,5668,6/1/2024,Franklin,39.7642,-77.6668,Apples,Cydia pomonella,3,0.14,0.43,3,84,33,32
Andrews CM,TP862382065584574,5382,6/13/2024,Franklin,39.9228,-77.827,Apples,Cydia pomonella,0,0.14,0.43,0,154,24,32
Andrews CM,TP862382065584574,5382,6/14/2024,Franklin,39.9228,-77.827,Apples,Cydia pomonella,0,0.14,0.43,0,154,23,32
GFS_RL_Forresters_Upper_CM,TP864499062058127,5987,6/28/2024,Franklin,39.9465,-77.5561,Apples,Cydia pomonella,0,0.14,0.43,0,108,23,32
GFS_RL_Forresters_Upper_CM,TP864499062058127,5987,6/29/2024,Franklin,39.9465,-77.5561,Apples,Cydia pomonella,0,0.14,0.43,0,108,14,32
GFS_RL_Forresters_Upper_CM,TP864499062058127,5987,6/30/2024,Franklin,39.9465,-77.5561,Apples,Cydia pomonella,6,0.14,0.43,6,114,20,32
Mt Ridge 8G CM,TP862382065541202,4855,6/2/2024,Adams,39.9487,-77.2902,Apples,Cydia pomonella,2,0.14,0.43,2,66,44,32
Mt Ridge Home Gala CM,TP862382065546698,4849,5/29/2024,Adams,39.9649,-77.3134,Apples,Cydia pomonella,0,0.14,0.43,0,48,26,32
Mt Ridge Home Gala CM,TP862382065546698,4849,5/30/2024,Adams,39.9649,-77.3134,Apples,Cydia pomonella,2,0.14,0.43,2,50,28,32
Mt Ridge Home Gala CM,TP862382065546698,4849,6/29/2024,Adams,39.9649,-77.3134,Apples,Cydia pomonella,0,0.14,0.43,0,164,0,32
Mt Ridge Home Gala CM,TP862382065546698,4849,6/30/2024,Adams,39.9649,-77.3134,Apples,Cydia pomonella,0,0.14,0.43,0,164,0,32
Mt Ridge SAS CM,TP862382065553611,4837,6/3/2024,Adams,39.9659,-77.3583,Apples,Cydia pomonella,0,0.14,0.43,0,246,61,32
Mt Ridge SAS CM,TP862382065553611,4837,6/4/2024,Adams,39.9659,-77.3583,Apples,Cydia pomonella,0,0.14,0.43,0,246,51,32
Mt Ridge Rex Idared CM 2,TP862382065542192,6146,6/13/2024,Adams,39.9818,-77.3167,Apples,Cydia pomonella,0,0.14,0.43,0,182,45,32
Garretson School House CM,TP862382065584400,4748,5/16/2024,Adams,39.9855,-77.2447,Apples,Cydia pomonella,0,0.14,0.43,0,62,43,32
Peters Kennedy CM,TP862382065547902,4931,6/12/2024,Adams,40.0514,-77.1574,Apples,Cydia pomonella,0,0.14,0.43,0,58,29,32
Peters Kennedy CM,TP862382065547902,4931,6/13/2024,Adams,40.0514,-77.1574,Apples,Cydia pomonella,3,0.14,0.43,3,61,32,32
Kitchens Market Block CM,TP864499062060099,5650,5/25/2024,Washington,39.584,-77.9172,Apples,Cydia pomonella,2,0.14,0.43,2,77,25,31
Kitchens Market Block CM,TP864499062060099,5650,6/1/2024,Washington,39.584,-77.9172,Apples,Cydia pomonella,6,0.14,0.43,6,112,27,31
Kitchens Market Block CM,TP864499062060099,5650,6/5/2024,Washington,39.584,-77.9172,Apples,Cydia pomonella,0,0.14,0.43,0,116,25,31
GFS_RL_Forrester_Big Yorks_CM,TP864499062063408,5980,6/2/2024,Franklin,39.9642,-77.5475,Apples,Cydia pomonella,3,0.14,0.43,3,163,53,31
GFS_RL_Forresters_Left_CM,TP864499062055263,5993,5/12/2024,Franklin,39.9686,-77.5423,Apples,Cydia pomonella,0,0.14,0.43,0,72,66,31
GFS_RL_Forresters_Left_CM,TP864499062055263,5993,5/13/2024,Franklin,39.9686,-77.5423,Apples,Cydia pomonella,0,0.14,0.43,0,72,64,31
Mt Ridge Rex Idared CM 2,TP862382065542192,6146,5/7/2024,Adams,39.9818,-77.3167,Apples,Cydia pomonella,8,0.14,0.43,8,40,24,31
Garretson Mt Tabor Barn CM,TP862382065562810,4753,6/5/2024,Adams,40.0018,-77.2547,Apples,Cydia pomonella,0,0.14,0.43,,31,,31
Garretson Mt Tabor Barn CM,TP862382065562810,4753,6/6/2024,Adams,40.0018,-77.2547,Apples,Cydia pomonella,0,0.14,0.43,0,31,30,31
Garretson Mt Tabor Barn CM,TP862382065562810,4753,6/7/2024,Adams,40.0018,-77.2547,Apples,Cydia pomonella,2,0.14,0.43,2,33,32,31
Kilmer Spray Shed CM,TP864499062059653,5653,5/24/2024,Berkeley,39.4281,-78.0479,Apples,Cydia pomonella,3,0.14,0.43,3,51,23,30
Kitchens Market Block CM,TP864499062060099,5650,6/3/2024,Washington,39.584,-77.9172,Apples,Cydia pomonella,0,0.14,0.43,0,114,29,30
Barr Dads Block CM,TP864499062042345,5327,6/7/2024,Washington,39.6797,-77.5884,Apples,Cydia pomonella,0,0.14,0.43,0,99,29,30
Barr Dads Block CM,TP864499062042345,5327,6/8/2024,Washington,39.6797,-77.5884,Apples,Cydia pomonella,0,0.14,0.43,0,99,28,30
Andrews CM,TP862382065584574,5382,5/5/2024,Franklin,39.9228,-77.827,Apples,Cydia pomonella,0.4,0.14,0.43,,39,,30
Andrews CM,TP862382065584574,5382,5/6/2024,Franklin,39.9228,-77.827,Apples,Cydia pomonella,0.4,0.14,0.43,,39,,30
Andrews CM,TP862382065584574,5382,5/7/2024,Franklin,39.9228,-77.827,Apples,Cydia pomonella,0.4,0.14,0.43,,39,,30
Andrews CM,TP862382065584574,5382,6/3/2024,Franklin,39.9228,-77.827,Apples,Cydia pomonella,0,0.14,0.43,0,107,36,30
Mt Ridge 8G CM,TP862382065541202,4855,6/28/2024,Adams,39.9487,-77.2902,Apples,Cydia pomonella,0,0.14,0.43,0,131,0,30
GFS_RL_Forrester_Big Yorks_CM,TP864499062063408,5980,5/16/2024,Franklin,39.9642,-77.5475,Apples,Cydia pomonella,0,0.14,0.43,0,104,70,30
GFS_RL_Forrester_Big Yorks_CM,TP864499062063408,5980,6/3/2024,Franklin,39.9642,-77.5475,Apples,Cydia pomonella,2,0.14,0.43,2,165,55,30
Mt Ridge SAS Pink Lady CM,TP862382065552654,4839,5/28/2024,Adams,39.9684,-77.3576,Apples,Cydia pomonella,6,0.14,0.43,12,139,41,30
Mt Ridge SAS Pink Lady CM,TP862382065552654,4839,6/3/2024,Adams,39.9684,-77.3576,Apples,Cydia pomonella,2,0.14,0.43,,157,,30
Mt Ridge SAS Pink Lady CM,TP862382065552654,4839,6/4/2024,Adams,39.9684,-77.3576,Apples,Cydia pomonella,2,0.14,0.43,4,161,61,30
GFS_RL_Forresters_Left_CM,TP864499062055263,5993,5/24/2024,Franklin,39.9686,-77.5423,Apples,Cydia pomonella,13,0.14,0.43,13,121,38,30
Mt Ridge Rex Shaffer Side CM,TP862382065585837,4843,5/28/2024,Adams,39.9847,-77.3138,Apples,Cydia pomonella,27,0.14,0.43,27,163,57,30
Garretson School House CM,TP862382065584400,4748,5/14/2024,Adams,39.9855,-77.2447,Apples,Cydia pomonella,7,0.14,0.43,7,61,43,30
Keim Red Delicious cm,TP862382065571340,6153,6/9/2024,Berks,40.336,-75.6746,Apples,Cydia pomonella,2,0.14,0.43,2,71,32,30
Kilmer Spray Shed CM,TP864499062059653,5653,7/8/2024,Berkeley,39.4281,-78.0479,Apples,Cydia pomonella,0,0.14,0.43,0,169,26,29
Kilmer Spray Shed CM,TP864499062059653,5653,7/11/2024,Berkeley,39.4281,-78.0479,Apples,Cydia pomonella,3,0.14,0.43,3,181,20,29
Kitchens Market Block CM,TP864499062060099,5650,5/24/2024,Washington,39.584,-77.9172,Apples,Cydia pomonella,2,0.14,0.43,2,75,23,29
Kitchens Market Block CM,TP864499062060099,5650,6/4/2024,Washington,39.584,-77.9172,Apples,Cydia pomonella,2,0.14,0.43,2,116,31,29
Harlan Hess Packing House CM,TP862382065581109,5368,7/1/2024,Franklin,39.807,-77.6155,Apples,Cydia pomonella,0,0.14,0.43,0,77,9,29
Harlan Hess Packing House CM,TP862382065581109,5368,7/6/2024,Franklin,39.807,-77.6155,Apples,Cydia pomonella,0,0.14,0.43,0,96,27,29
Harlan Hess Packing House CM,TP862382065581109,5368,7/7/2024,Franklin,39.807,-77.6155,Apples,Cydia pomonella,0,0.14,0.43,0,96,27,29
Harlan Hess Eds Block CM,TP862382065572991,5348,6/2/2024,Franklin,39.8149,-77.5957,Apples,Cydia pomonella,8,0.14,0.43,8,103,29,29
GFS_RL_Woerner_CM1,TP864499062046395,6291,6/5/2024,Adams,39.8331,-77.3771,Apples,Cydia pomonella,0,0.14,0.43,0,69,37,29
Mt Ridge Horseshoe CM,TP862382065554429,4851,6/3/2024,Adams,39.9584,-77.3193,Apples,Cydia pomonella,2,0.14,0.43,2,56,38,29
Mt Ridge Horseshoe CM,TP862382065554429,4851,6/25/2024,Adams,39.9584,-77.3193,Apples,Cydia pomonella,0,0.14,0.43,0,106,24,29
GFS_RL_Forrester_Big Yorks_CM,TP864499062063408,5980,5/2/2024,Franklin,39.9642,-77.5475,Apples,Cydia pomonella,6,0.14,0.43,6,37,37,29
GFS_RL_Forrester_Big Yorks_CM,TP864499062063408,5980,5/12/2024,Franklin,39.9642,-77.5475,Apples,Cydia pomonella,0,0.14,0.43,0,82,51,29
GFS_RL_Forrester_Big Yorks_CM,TP864499062063408,5980,5/13/2024,Franklin,39.9642,-77.5475,Apples,Cydia pomonella,15,0.14,0.43,15,97,66,29
Mt Ridge Home Gala CM,TP862382065546698,4849,7/1/2024,Adams,39.9649,-77.3134,Apples,Cydia pomonella,0,0.14,0.43,0,164,0,29
Mt Ridge SAS CM,TP862382065553611,4837,6/22/2024,Adams,39.9659,-77.3583,Apples,Cydia pomonella,0,0.14,0.43,0,299,19,29
Mt Ridge SAS CM,TP862382065553611,4837,7/13/2024,Adams,39.9659,-77.3583,Apples,Cydia pomonella,2,0.14,0.43,2,355,31,29
Mt Ridge Rex Idared CM 2,TP862382065542192,6146,5/4/2024,Adams,39.9818,-77.3167,Apples,Cydia pomonella,0,0.14,0.43,0,29,23,29
Mt Ridge Rex Idared CM 2,TP862382065542192,6146,5/5/2024,Adams,39.9818,-77.3167,Apples,Cydia pomonella,0,0.14,0.43,0,29,13,29
Mt Ridge Rex Idared CM 2,TP862382065542192,6146,5/6/2024,Adams,39.9818,-77.3167,Apples,Cydia pomonella,3,0.14,0.43,3,32,16,29
Mt Ridge Rex Idared CM 2,TP862382065542192,6146,5/14/2024,Adams,39.9818,-77.3167,Apples,Cydia pomonella,0,0.14,0.43,,61,,29
Garretson Mt Tabor Rome CM,TP862382065557760,4751,5/29/2024,Adams,40,-77.2583,Apples,Cydia pomonella,0,0.14,0.43,0,54,25,29
Garretson Mt Tabor Rome CM,TP862382065557760,4751,5/30/2024,Adams,40,-77.2583,Apples,Cydia pomonella,14,0.14,0.43,14,68,39,29
Garretson Mt Tabor Rome CM,TP862382065557760,4751,6/7/2024,Adams,40,-77.2583,Apples,Cydia pomonella,0,0.14,0.43,0,97,59,29
Lerew Upper Farm Pink Lady - CM,TP862382065587213,6811,6/8/2024,Adams,40.0399,-77.133,Apples,Cydia pomonella,1,0.14,0.43,1,55,29,29
Kilmer Spray Shed CM,TP864499062059653,5653,5/29/2024,Berkeley,39.4281,-78.0479,Apples,Cydia pomonella,6,0.14,0.43,6,62,6,28
Harlan Hess Packing House CM,TP862382065581109,5368,7/2/2024,Franklin,39.807,-77.6155,Apples,Cydia pomonella,0,0.14,0.43,0,77,8,28
Harlan Hess Eds Block CM,TP862382065572991,5348,5/31/2024,Franklin,39.8149,-77.5957,Apples,Cydia pomonella,9,0.14,0.43,9,93,19,28
Harlan Hess Eds Block CM,TP862382065572991,5348,6/8/2024,Franklin,39.8149,-77.5957,Apples,Cydia pomonella,0,0.14,0.43,0,121,44,28
GFS_RL_Woerner_CM1,TP864499062046395,6291,6/6/2024,Adams,39.8331,-77.3771,Apples,Cydia pomonella,1,0.14,0.43,1,70,38,28
GFS_RL_Sharrah Orchards_Hilltown_CM,TP864499062053441,6208,6/28/2024,Adams,39.8942,-77.3618,Apples,Cydia pomonella,0,0.14,0.43,0,76,29,28
Andrews CM,TP862382065584574,5382,6/5/2024,Franklin,39.9228,-77.827,Apples,Cydia pomonella,0,0.14,0.43,,122,,28
Peters Excelscior CM,TP862382065548520,4861,5/29/2024,Adams,39.9421,-77.3158,Apples,Cydia pomonella,0,0.14,0.43,0,50,22,28
Mt Ridge Horseshoe CM,TP862382065554429,4851,6/1/2024,Adams,39.9584,-77.3193,Apples,Cydia pomonella,2,0.14,0.43,2,48,30,28
GFS_RL_Forrester_Big Yorks_CM,TP864499062063408,5980,5/27/2024,Franklin,39.9642,-77.5475,Apples,Cydia pomonella,7,0.14,0.43,7,140,34,28
Mt Ridge Home Gala CM,TP862382065546698,4849,6/9/2024,Adams,39.9649,-77.3134,Apples,Cydia pomonella,0,0.14,0.43,0,87,49,28
Mt Ridge SAS CM,TP862382065553611,4837,5/13/2024,Adams,39.9659,-77.3583,Apples,Cydia pomonella,2,0.14,0.43,2,151,72,28
Mt Ridge SAS Pink Lady CM,TP862382065552654,4839,5/14/2024,Adams,39.9684,-77.3576,Apples,Cydia pomonella,1.3333,0.14,0.43,,72,,28
Mt Ridge SAS Pink Lady CM,TP862382065552654,4839,5/15/2024,Adams,39.9684,-77.3576,Apples,Cydia pomonella,1.3333,0.14,0.43,,72,,28
Mt Ridge SAS Pink Lady CM,TP862382065552654,4839,5/16/2024,Adams,39.9684,-77.3576,Apples,Cydia pomonella,1.3333,0.14,0.43,4,76,51,28
Mt Ridge Rex Idared CM 2,TP862382065542192,6146,6/19/2024,Adams,39.9818,-77.3167,Apples,Cydia pomonella,4,0.14,0.43,4,202,17,28
Mt Ridge Rex Shaffer Side CM,TP862382065585837,4843,6/21/2024,Adams,39.9847,-77.3138,Apples,Cydia pomonella,0,0.14,0.43,0,218,18,28
Mt Ridge Rex Shaffer Side CM,TP862382065585837,4843,6/22/2024,Adams,39.9847,-77.3138,Apples,Cydia pomonella,2,0.14,0.43,2,220,20,28
Mt Ridge Rex Shaffer Side CM,TP862382065585837,4843,6/25/2024,Adams,39.9847,-77.3138,Apples,Cydia pomonella,6,0.14,0.43,6,233,33,28
Lerew Upper Farm Pink Lady - CM,TP862382065587213,6811,6/3/2024,Adams,40.0399,-77.133,Apples,Cydia pomonella,0,0.14,0.43,0,44,23,28
Kilmer Spray Shed CM,TP864499062059653,5653,7/12/2024,Berkeley,39.4281,-78.0479,Apples,Cydia pomonella,5,0.14,0.43,5,186,25,27
Kilmer Spray Shed CM,TP864499062059653,5653,7/13/2024,Berkeley,39.4281,-78.0479,Apples,Cydia pomonella,0,0.14,0.43,0,186,25,27
Kitchens Market Block CM,TP864499062060099,5650,5/31/2024,Washington,39.584,-77.9172,Apples,Cydia pomonella,6,0.14,0.43,6,106,21,27
Barr Dads Block CM,TP864499062042345,5327,6/5/2024,Washington,39.6797,-77.5884,Apples,Cydia pomonella,9,0.14,0.43,9,92,23,27
Barr Dads Block CM,TP864499062042345,5327,6/9/2024,Washington,39.6797,-77.5884,Apples,Cydia pomonella,4,0.14,0.43,4,103,32,27
GFS_RL_Woerner_CM1,TP864499062046395,6291,6/4/2024,Adams,39.8331,-77.3771,Apples,Cydia pomonella,2,0.14,0.43,2,69,38,27
Windside Labor Camp CM,TP862382065546045,4762,5/5/2024,Adams,39.9141,-77.3051,Apples,Cydia pomonella,0,0.14,0.43,,32,,27
Windside Labor Camp CM,TP862382065546045,4762,5/6/2024,Adams,39.9141,-77.3051,Apples,Cydia pomonella,0,0.14,0.43,,32,,27
Windside Labor Camp CM,TP862382065546045,4762,5/7/2024,Adams,39.9141,-77.3051,Apples,Cydia pomonella,0,0.14,0.43,0,32,20,27
Windside Labor Camp CM,TP862382065546045,4762,6/1/2024,Adams,39.9141,-77.3051,Apples,Cydia pomonella,0,0.14,0.43,0,92,25,27
Windside Labor Camp CM,TP862382065546045,4762,6/2/2024,Adams,39.9141,-77.3051,Apples,Cydia pomonella,1,0.14,0.43,1,93,26,27
Andrews CM,TP862382065584574,5382,5/8/2024,Franklin,39.9228,-77.827,Apples,Cydia pomonella,0.4,0.14,0.43,,39,,27
Andrews CM,TP862382065584574,5382,6/15/2024,Franklin,39.9228,-77.827,Apples,Cydia pomonella,3,0.14,0.43,3,157,26,27
Mt Ridge SAS CM,TP862382065553611,4837,5/12/2024,Adams,39.9659,-77.3583,Apples,Cydia pomonella,1,0.14,0.43,1,149,70,27
Mt Ridge SAS CM,TP862382065553611,4837,5/14/2024,Adams,39.9659,-77.3583,Apples,Cydia pomonella,0,0.14,0.43,0,151,66,27
Mt Ridge SAS CM,TP862382065553611,4837,6/21/2024,Adams,39.9659,-77.3583,Apples,Cydia pomonella,2,0.14,0.43,2,299,21,27
GFS_RL_Forresters_Left_CM,TP864499062055263,5993,5/14/2024,Franklin,39.9686,-77.5423,Apples,Cydia pomonella,1,0.14,0.43,1,73,65,27
GFS_RL_Forresters_Left_CM,TP864499062055263,5993,6/1/2024,Franklin,39.9686,-77.5423,Apples,Cydia pomonella,7,0.14,0.43,7,155,69,27
Mt Ridge Rex Idared CM 2,TP862382065542192,6146,5/10/2024,Adams,39.9818,-77.3167,Apples,Cydia pomonella,0,0.14,0.43,0,50,25,27
Mt Ridge Rex Shaffer Side CM,TP862382065585837,4843,6/19/2024,Adams,39.9847,-77.3138,Apples,Cydia pomonella,8,0.14,0.43,8,217,18,27
Mt Ridge Rex Shaffer Side CM,TP862382065585837,4843,6/20/2024,Adams,39.9847,-77.3138,Apples,Cydia pomonella,1,0.14,0.43,1,218,19,27
Garretson School House CM,TP862382065584400,4748,5/10/2024,Adams,39.9855,-77.2447,Apples,Cydia pomonella,0,0.14,0.43,0,40,23,27
Garretson School House CM,TP862382065584400,4748,6/25/2024,Adams,39.9855,-77.2447,Apples,Cydia pomonella,0,0.14,0.43,0,174,21,27
Steve Showers CM,TP862382065558909,4756,6/20/2024,Adams,40.0079,-77.2237,Apples,Cydia pomonella,0,0.14,0.43,0,77,11,27
Steve Showers CM,TP862382065558909,4756,6/25/2024,Adams,40.0079,-77.2237,Apples,Cydia pomonella,2,0.14,0.43,2,90,24,27
Keim Red Delicious cm,TP862382065571340,6153,5/31/2024,Berks,40.336,-75.6746,Apples,Cydia pomonella,0,0.14,0.43,0,39,33,27
Keim Red Delicious cm,TP862382065571340,6153,6/10/2024,Berks,40.336,-75.6746,Apples,Cydia pomonella,0,0.14,0.43,0,71,32,27
Keim Red Delicious cm,TP862382065571340,6153,6/11/2024,Berks,40.336,-75.6746,Apples,Cydia pomonella,0,0.14,0.43,0,71,28,27
Lewis Bros CM,TP864499062054696,5655,4/26/2024,Berkeley,39.4279,-78.0479,Apples,Cydia pomonella,0,0.14,0.43,0,26,22,26
Lewis Bros CM,TP864499062054696,5655,4/27/2024,Berkeley,39.4279,-78.0479,Apples,Cydia pomonella,3,0.14,0.43,3,29,25,26
Kilmer Spray Shed CM,TP864499062059653,5653,6/28/2024,Berkeley,39.4281,-78.0479,Apples,Cydia pomonella,0,0.14,0.43,0,118,16,26
Barr Dads Block CM,TP864499062042345,5327,6/11/2024,Washington,39.6797,-77.5884,Apples,Cydia pomonella,0,0.14,0.43,0,107,32,26
Harlan Hess Eds Block CM,TP862382065572991,5348,5/30/2024,Franklin,39.8149,-77.5957,Apples,Cydia pomonella,5,0.14,0.43,5,84,10,26
Harlan Hess Eds Block CM,TP862382065572991,5348,6/9/2024,Franklin,39.8149,-77.5957,Apples,Cydia pomonella,1,0.14,0.43,1,122,45,26
Harlan Hess Processing Block CM,TP862382065584640,5352,6/7/2024,Franklin,39.818,-77.5973,Apples,Cydia pomonella,0,0.14,0.43,0,95,16,26
Peter Aville Back Block CM,TP862382065587080,4695,6/1/2024,Adams,39.9041,-77.3326,Apples,Cydia pomonella,4,0.14,0.43,4,65,30,26
Peter Aville Back Block CM,TP862382065587080,4695,6/2/2024,Adams,39.9041,-77.3326,Apples,Cydia pomonella,28,0.14,0.43,28,93,58,26
Andrews CM,TP862382065584574,5382,5/4/2024,Franklin,39.9228,-77.827,Apples,Cydia pomonella,5,0.14,0.43,5,39,31,26
Andrews CM,TP862382065584574,5382,6/8/2024,Franklin,39.9228,-77.827,Apples,Cydia pomonella,6,0.14,0.43,6,133,11,26
Andrews CM,TP862382065584574,5382,6/9/2024,Franklin,39.9228,-77.827,Apples,Cydia pomonella,10,0.14,0.43,10,143,21,26
Andrews CM,TP862382065584574,5382,6/12/2024,Franklin,39.9228,-77.827,Apples,Cydia pomonella,3,0.14,0.43,6,154,32,26
